char,unicode,missing_cho,missing_jung,missing_jong,missing_total,in_ref78,ink_ratio,bbox_fill,edge_density,n_components,psnr,ssim
쫉,U+CAC9,0,0,0,0,0,0.19189453125,0.66815185546875,0.18756103515625,2,nan,nan
쫊,U+CACA,0,0,1,1,0,0.20111083984375,0.68115234375,0.19720458984375,3,nan,nan
쫋,U+CACB,0,0,0,0,0,0.2098388671875,0.8359375,0.1962890625,8,nan,nan
쫌,U+CACC,0,0,0,0,0,0.1702880859375,0.6776123046875,0.16192626953125,3,nan,nan
쫍,U+CACD,0,0,0,0,0,0.15869140625,0.6329345703125,0.14764404296875,2,nan,nan
쫎,U+CACE,0,0,0,0,0,0.1656494140625,0.66259765625,0.161865234375,3,nan,nan
쫏,U+CACF,0,0,0,0,0,0.172119140625,0.6409912109375,0.13787841796875,1,nan,nan
쫐,U+CAD0,0,0,0,0,0,0.15106201171875,0.60699462890625,0.1329345703125,2,nan,nan
쫑,U+CAD1,0,0,0,0,0,0.1329345703125,0.59271240234375,0.11102294921875,3,nan,nan
쫒,U+CAD2,0,0,1,1,0,0.14654541015625,0.6180419921875,0.13787841796875,4,nan,nan
쫓,U+CAD3,0,0,0,0,0,0.1527099609375,0.7265625,0.1492919921875,6,nan,nan
쫔,U+CAD4,0,0,1,1,0,0.15301513671875,0.6796875,0.15277099609375,4,nan,nan
쫕,U+CAD5,0,0,1,1,0,0.15728759765625,0.58831787109375,0.15020751953125,2,nan,nan
쫖,U+CAD6,0,0,0,0,0,0.175048828125,0.68505859375,0.1630859375,2,nan,nan
쫗,U+CAD7,0,0,0,0,0,0.154052734375,0.6536865234375,0.1495361328125,4,nan,nan
쫘,U+CAD8,0,0,0,0,0,0.1370849609375,0.612060546875,0.134521484375,3,nan,nan
쫙,U+CAD9,0,0,0,0,0,0.16058349609375,0.79022216796875,0.153564453125,5,nan,nan
쫚,U+CADA,0,0,1,1,0,0.165771484375,0.71185302734375,0.16162109375,4,nan,nan
쫛,U+CADB,0,0,0,0,0,0.18475341796875,0.8123779296875,0.16790771484375,4,nan,nan
쫜,U+CADC,0,0,0,0,0,0.150634765625,0.6915283203125,0.1478271484375,3,nan,nan
쫝,U+CADD,0,0,1,1,0,0.18603515625,0.73797607421875,0.17352294921875,4,nan,nan
쫞,U+CADE,0,0,1,1,0,0.19842529296875,0.83056640625,0.18511962890625,3,nan,nan
쫟,U+CADF,0,0,1,1,0,0.1551513671875,0.7305908203125,0.1573486328125,4,nan,nan
쫠,U+CAE0,0,0,0,0,0,0.211669921875,0.8116455078125,0.2076416015625,2,nan,nan
쫡,U+CAE1,0,0,0,0,0,0.20843505859375,0.9140625,0.20208740234375,8,nan,nan
쫢,U+CAE2,0,0,0,0,0,0.2015380859375,0.80328369140625,0.20587158203125,7,nan,nan
쫣,U+CAE3,0,0,0,0,0,0.2052001953125,0.8828125,0.2115478515625,5,nan,nan
쫤,U+CAE4,0,0,0,0,0,0.1956787109375,0.77325439453125,0.21099853515625,6,nan,nan
쫥,U+CAE5,0,0,0,0,0,0.2027587890625,0.8382568359375,0.2059326171875,5,nan,nan
쫦,U+CAE6,0,0,1,1,0,0.21142578125,0.861328125,0.22344970703125,4,nan,nan
쫧,U+CAE7,0,0,0,0,0,0.2337646484375,0.90625,0.22576904296875,3,nan,nan
쫨,U+CAE8,0,0,0,0,0,0.1844482421875,0.7828369140625,0.18035888671875,2,nan,nan
쫩,U+CAE9,0,0,0,0,0,0.16876220703125,0.7828369140625,0.16748046875,4,nan,nan
쫪,U+CAEA,0,0,0,0,0,0.18475341796875,0.76409912109375,0.17791748046875,3,nan,nan
쫫,U+CAEB,0,0,0,0,0,0.17852783203125,0.7041015625,0.14593505859375,4,nan,nan
쫬,U+CAEC,0,0,0,0,0,0.1920166015625,0.751953125,0.1627197265625,5,nan,nan
쫭,U+CAED,0,0,0,0,0,0.19293212890625,0.84490966796875,0.14630126953125,4,nan,nan
쫮,U+CAEE,0,0,1,1,0,0.1788330078125,0.7569580078125,0.1639404296875,4,nan,nan
쫯,U+CAEF,0,0,0,0,0,0.1488037109375,0.6904296875,0.1640625,5,nan,nan
쫰,U+CAF0,0,0,1,1,0,0.1737060546875,0.77545166015625,0.16668701171875,4,nan,nan
쫱,U+CAF1,0,0,1,1,0,0.1866455078125,0.82940673828125,0.1781005859375,5,nan,nan
쫲,U+CAF2,0,0,0,0,0,0.19891357421875,0.8140869140625,0.18304443359375,6,nan,nan
쫳,U+CAF3,0,0,0,0,0,0.1474609375,0.7998046875,0.15081787109375,5,nan,nan
쫴,U+CAF4,0,0,0,0,0,0.139404296875,0.4986572265625,0.14141845703125,4,nan,nan
쫵,U+CAF5,0,0,0,0,0,0.1744384765625,0.7130126953125,0.18011474609375,4,nan,nan
쫶,U+CAF6,0,0,1,1,0,0.18072509765625,0.64013671875,0.17333984375,3,nan,nan
쫷,U+CAF7,0,0,0,0,0,0.1907958984375,0.7357177734375,0.18951416015625,8,nan,nan
쫸,U+CAF8,0,0,0,0,0,0.1513671875,0.65863037109375,0.1639404296875,5,nan,nan
쫹,U+CAF9,0,0,1,1,0,0.19781494140625,0.73114013671875,0.19976806640625,9,nan,nan
쫺,U+CAFA,0,0,1,1,0,0.223876953125,0.74005126953125,0.2049560546875,6,nan,nan
쫻,U+CAFB,0,0,1,1,0,0.1807861328125,0.6627197265625,0.1834716796875,4,nan,nan
쫼,U+CAFC,0,0,0,0,0,0.198486328125,0.714111328125,0.2000732421875,5,nan,nan
쫽,U+CAFD,0,0,0,0,0,0.19085693359375,0.7578125,0.20452880859375,5,nan,nan
쫾,U+CAFE,0,0,0,0,0,0.19970703125,0.70751953125,0.20550537109375,6,nan,nan
쫿,U+CAFF,0,0,0,0,0,0.21148681640625,0.7578125,0.2095947265625,5,nan,nan
쬀,U+CB00,0,0,0,0,0,0.21331787109375,0.74322509765625,0.21185302734375,6,nan,nan
쬁,U+CB01,0,0,0,0,0,0.20050048828125,0.7613525390625,0.2060546875,9,nan,nan
쬂,U+CB02,0,0,1,1,0,0.20562744140625,0.78582763671875,0.22137451171875,6,nan,nan
쬃,U+CB03,0,0,0,0,0,0.2220458984375,0.7421875,0.217041015625,8,nan,nan
쬄,U+CB04,0,0,0,0,0,0.17510986328125,0.68316650390625,0.18896484375,3,nan,nan
쬅,U+CB05,0,0,0,0,0,0.16650390625,0.701904296875,0.18194580078125,4,nan,nan
쬆,U+CB06,0,0,0,0,0,0.20599365234375,0.77056884765625,0.202392578125,5,nan,nan
쬇,U+CB07,0,0,0,0,0,0.163818359375,0.679443359375,0.1617431640625,6,nan,nan
쬈,U+CB08,0,0,0,0,0,0.21234130859375,0.76068115234375,0.18292236328125,5,nan,nan
쬉,U+CB09,0,0,0,0,0,0.183837890625,0.644287109375,0.14959716796875,5,nan,nan
쬊,U+CB0A,0,0,1,1,0,0.166015625,0.60540771484375,0.169189453125,5,nan,nan
쬋,U+CB0B,0,0,0,0,0,0.17437744140625,0.673583984375,0.18365478515625,8,nan,nan
쬌,U+CB0C,0,0,1,1,0,0.18133544921875,0.6976318359375,0.18829345703125,4,nan,nan
쬍,U+CB0D,0,0,1,1,0,0.2054443359375,0.75189208984375,0.2041015625,5,nan,nan
쬎,U+CB0E,0,0,0,0,0,0.18707275390625,0.7520751953125,0.19635009765625,1,nan,nan
쬏,U+CB0F,0,0,0,0,0,0.18585205078125,0.71875,0.162353515625,8,nan,nan
쬐,U+CB10,0,0,0,0,0,0.11370849609375,0.42047119140625,0.11492919921875,3,nan,nan
쬑,U+CB11,0,0,0,0,0,0.1546630859375,0.615966796875,0.15380859375,4,nan,nan
쬒,U+CB12,0,0,1,1,0,0.1649169921875,0.54052734375,0.14654541015625,4,nan,nan
쬓,U+CB13,0,0,0,0,0,0.1820068359375,0.6986083984375,0.16058349609375,6,nan,nan
쬔,U+CB14,0,0,0,0,0,0.1494140625,0.5706787109375,0.14208984375,3,nan,nan
쬕,U+CB15,0,0,1,1,0,0.17877197265625,0.681884765625,0.15972900390625,4,nan,nan
쬖,U+CB16,0,0,1,1,0,0.2008056640625,0.630126953125,0.1796875,4,nan,nan
쬗,U+CB17,0,0,1,1,0,0.140869140625,0.53521728515625,0.14117431640625,4,nan,nan
쬘,U+CB18,0,0,0,0,0,0.18023681640625,0.64453125,0.17132568359375,5,nan,nan
쬙,U+CB19,0,0,0,0,0,0.19549560546875,0.6690673828125,0.18804931640625,5,nan,nan
쬚,U+CB1A,0,0,0,0,0,0.19097900390625,0.62774658203125,0.1815185546875,7,nan,nan
쬛,U+CB1B,0,0,0,0,0,0.2017822265625,0.69427490234375,0.19891357421875,8,nan,nan
쬜,U+CB1C,0,0,0,0,0,0.216552734375,0.69427490234375,0.1956787109375,5,nan,nan
쬝,U+CB1D,0,0,0,0,0,0.19842529296875,0.7171630859375,0.1904296875,6,nan,nan
쬞,U+CB1E,0,0,1,1,0,0.1942138671875,0.71319580078125,0.19122314453125,6,nan,nan
쬟,U+CB1F,0,0,0,0,0,0.22509765625,0.71142578125,0.2001953125,5,nan,nan
쬠,U+CB20,0,0,0,0,0,0.1785888671875,0.6180419921875,0.16546630859375,2,nan,nan
쬡,U+CB21,0,0,0,0,0,0.17022705078125,0.576171875,0.15380859375,3,nan,nan
쬢,U+CB22,0,0,0,0,0,0.18328857421875,0.7117919921875,0.1722412109375,6,nan,nan
쬣,U+CB23,0,0,0,0,0,0.1727294921875,0.533203125,0.13031005859375,4,nan,nan
쬤,U+CB24,0,0,0,0,0,0.1746826171875,0.6756591796875,0.166748046875,5,nan,nan
쬥,U+CB25,0,0,0,0,0,0.14678955078125,0.5419921875,0.12921142578125,2,nan,nan
쬦,U+CB26,0,0,1,1,0,0.1766357421875,0.610107421875,0.150146484375,4,nan,nan
쬧,U+CB27,0,0,0,0,0,0.1683349609375,0.6561279296875,0.162353515625,6,nan,nan
쬨,U+CB28,0,0,1,1,0,0.17919921875,0.6005859375,0.15240478515625,4,nan,nan
쬩,U+CB29,0,0,1,1,0,0.1839599609375,0.61297607421875,0.16278076171875,4,nan,nan
쬪,U+CB2A,0,0,0,0,0,0.19012451171875,0.66259765625,0.17498779296875,4,nan,nan
쬫,U+CB2B,0,0,0,0,0,0.1531982421875,0.56414794921875,0.131591796875,4,nan,nan
쬬,U+CB2C,0,0,0,0,0,0.123291015625,0.4986572265625,0.1177978515625,4,nan,nan
쬭,U+CB2D,0,0,0,0,0,0.1522216796875,0.70159912109375,0.14495849609375,3,nan,nan
쬮,U+CB2E,0,0,1,1,0,0.15576171875,0.662109375,0.14605712890625,3,nan,nan
쬯,U+CB2F,0,0,0,0,0,0.1826171875,0.70159912109375,0.16583251953125,6,nan,nan
쬰,U+CB30,0,0,0,0,0,0.137451171875,0.703125,0.140869140625,5,nan,nan
쬱,U+CB31,0,0,1,1,0,0.18310546875,0.705810546875,0.16949462890625,4,nan,nan
쬲,U+CB32,0,0,1,1,0,0.1966552734375,0.732421875,0.18597412109375,4,nan,nan
쬳,U+CB33,0,0,1,1,0,0.14599609375,0.57379150390625,0.14434814453125,6,nan,nan
쬴,U+CB34,0,0,0,0,0,0.18017578125,0.734375,0.18212890625,3,nan,nan
쬵,U+CB35,0,0,0,0,0,0.1783447265625,0.6627197265625,0.1802978515625,6,nan,nan
쬶,U+CB36,0,0,0,0,0,0.18170166015625,0.62127685546875,0.17803955078125,4,nan,nan
쬷,U+CB37,0,0,0,0,0,0.2049560546875,0.7056884765625,0.1993408203125,3,nan,nan
쬸,U+CB38,0,0,0,0,0,0.18988037109375,0.7265625,0.1953125,6,nan,nan
쬹,U+CB39,0,0,0,0,0,0.19940185546875,0.7171630859375,0.20050048828125,3,nan,nan
쬺,U+CB3A,0,0,1,1,0,0.20452880859375,0.7613525390625,0.20050048828125,4,nan,nan
쬻,U+CB3B,0,0,0,0,0,0.209228515625,0.713134765625,0.20111083984375,4,nan,nan
쬼,U+CB3C,0,0,0,0,0,0.17010498046875,0.789306640625,0.16558837890625,3,nan,nan
쬽,U+CB3D,0,0,0,0,0,0.167236328125,0.6591796875,0.15777587890625,2,nan,nan
쬾,U+CB3E,0,0,0,0,0,0.15985107421875,0.66094970703125,0.16534423828125,6,nan,nan
쬿,U+CB3F,0,0,0,0,0,0.16094970703125,0.6844482421875,0.1397705078125,3,nan,nan
쭀,U+CB40,0,0,0,0,0,0.18316650390625,0.74462890625,0.16253662109375,4,nan,nan
쭁,U+CB41,0,0,0,0,0,0.12872314453125,0.62255859375,0.117919921875,4,nan,nan
쭂,U+CB42,0,0,1,1,0,0.15875244140625,0.6844482421875,0.15179443359375,3,nan,nan
쭃,U+CB43,0,0,0,0,0,0.1224365234375,0.579833984375,0.1348876953125,7,nan,nan
쭄,U+CB44,0,0,1,1,0,0.17852783203125,0.71484375,0.1622314453125,6,nan,nan
쭅,U+CB45,0,0,1,1,0,0.16864013671875,0.6055908203125,0.16650390625,3,nan,nan
쭆,U+CB46,0,0,0,0,0,0.1922607421875,0.69268798828125,0.1800537109375,3,nan,nan
쭇,U+CB47,0,0,0,0,0,0.15106201171875,0.671875,0.13470458984375,6,nan,nan
쭈,U+CB48,0,0,0,0,0,0.11669921875,0.53173828125,0.1021728515625,2,nan,nan
쭉,U+CB49,0,0,0,0,0,0.15057373046875,0.6097412109375,0.13812255859375,4,nan,nan
쭊,U+CB4A,0,0,1,1,0,0.1602783203125,0.62042236328125,0.1373291015625,4,nan,nan
쭋,U+CB4B,0,0,0,0,0,0.16741943359375,0.5908203125,0.15093994140625,6,nan,nan
쭌,U+CB4C,0,0,0,0,0,0.13433837890625,0.53955078125,0.12713623046875,3,nan,nan
쭍,U+CB4D,0,0,1,1,0,0.16082763671875,0.6331787109375,0.15350341796875,5,nan,nan
쭎,U+CB4E,0,0,1,1,0,0.18682861328125,0.70751953125,0.1732177734375,5,nan,nan
쭏,U+CB4F,0,0,1,1,0,0.1427001953125,0.6884765625,0.14892578125,4,nan,nan
쭐,U+CB50,0,0,0,0,0,0.19183349609375,0.65625,0.17022705078125,3,nan,nan
쭑,U+CB51,0,0,0,0,0,0.186767578125,0.6478271484375,0.177490234375,4,nan,nan
쭒,U+CB52,0,0,0,0,0,0.17779541015625,0.64984130859375,0.1787109375,6,nan,nan
쭓,U+CB53,0,0,0,0,0,0.2012939453125,0.7265625,0.18743896484375,3,nan,nan
쭔,U+CB54,0,0,0,0,0,0.1976318359375,0.670166015625,0.18170166015625,4,nan,nan
쭕,U+CB55,0,0,0,0,0,0.19232177734375,0.6953125,0.19189453125,4,nan,nan
쭖,U+CB56,0,0,1,1,0,0.18902587890625,0.713134765625,0.19488525390625,7,nan,nan
쭗,U+CB57,0,0,0,0,0,0.205322265625,0.6552734375,0.19390869140625,5,nan,nan
쭘,U+CB58,0,0,0,0,0,0.14727783203125,0.57244873046875,0.137939453125,4,nan,nan
쭙,U+CB59,0,0,0,0,0,0.1728515625,0.6513671875,0.15118408203125,3,nan,nan
쭚,U+CB5A,0,0,0,0,0,0.15447998046875,0.69580078125,0.16241455078125,3,nan,nan
쭛,U+CB5B,0,0,0,0,0,0.18402099609375,0.598388671875,0.134033203125,2,nan,nan
쭜,U+CB5C,0,0,0,0,0,0.177490234375,0.6646728515625,0.15380859375,3,nan,nan
쭝,U+CB5D,0,0,0,0,0,0.1146240234375,0.52392578125,0.1043701171875,4,nan,nan
쭞,U+CB5E,0,0,1,1,0,0.17987060546875,0.59661865234375,0.15106201171875,3,nan,nan
쭟,U+CB5F,0,0,0,0,0,0.12542724609375,0.556640625,0.1226806640625,4,nan,nan
쭠,U+CB60,0,0,1,1,0,0.1585693359375,0.619384765625,0.157470703125,4,nan,nan
쭡,U+CB61,0,0,1,1,0,0.1541748046875,0.5921630859375,0.15673828125,3,nan,nan
쭢,U+CB62,0,0,0,0,0,0.18194580078125,0.62469482421875,0.166015625,2,nan,nan
쭣,U+CB63,0,0,0,0,0,0.13531494140625,0.5465087890625,0.128173828125,3,nan,nan
쭤,U+CB64,0,0,0,0,0,0.13055419921875,0.4986572265625,0.130859375,3,nan,nan
쭥,U+CB65,0,0,0,0,0,0.170166015625,0.61383056640625,0.1524658203125,5,nan,nan
쭦,U+CB66,0,0,1,1,0,0.1649169921875,0.5947265625,0.16058349609375,8,nan,nan
쭧,U+CB67,0,0,0,0,0,0.187255859375,0.66259765625,0.16033935546875,5,nan,nan
쭨,U+CB68,0,0,0,0,0,0.15692138671875,0.60540771484375,0.15142822265625,4,nan,nan
쭩,U+CB69,0,0,1,1,0,0.18499755859375,0.69488525390625,0.19287109375,6,nan,nan
쭪,U+CB6A,0,0,1,1,0,0.1961669921875,0.6156005859375,0.19244384765625,9,nan,nan
쭫,U+CB6B,0,0,1,1,0,0.1749267578125,0.5914306640625,0.17181396484375,5,nan,nan
쭬,U+CB6C,0,0,0,0,0,0.1875,0.658447265625,0.17864990234375,8,nan,nan
쭭,U+CB6D,0,0,0,0,0,0.191650390625,0.6976318359375,0.1898193359375,7,nan,nan
쭮,U+CB6E,0,0,0,0,0,0.1915283203125,0.62060546875,0.19671630859375,6,nan,nan
쭯,U+CB6F,0,0,0,0,0,0.18731689453125,0.6561279296875,0.2021484375,7,nan,nan
쭰,U+CB70,0,0,0,0,0,0.20147705078125,0.70953369140625,0.18890380859375,4,nan,nan
쭱,U+CB71,0,0,0,0,0,0.186767578125,0.718994140625,0.198486328125,8,nan,nan
쭲,U+CB72,0,0,1,1,0,0.20361328125,0.71142578125,0.19879150390625,5,nan,nan
쭳,U+CB73,0,0,0,0,0,0.20458984375,0.7578125,0.20184326171875,8,nan,nan
쭴,U+CB74,0,0,0,0,0,0.18389892578125,0.579345703125,0.17327880859375,2,nan,nan
쭵,U+CB75,0,0,0,0,0,0.1668701171875,0.587646484375,0.16961669921875,4,nan,nan
쭶,U+CB76,0,0,0,0,0,0.1968994140625,0.64990234375,0.17315673828125,5,nan,nan
쭷,U+CB77,0,0,0,0,0,0.157470703125,0.550537109375,0.14349365234375,4,nan,nan
쭸,U+CB78,0,0,0,0,0,0.18017578125,0.7734375,0.17626953125,11,nan,nan
쭹,U+CB79,0,0,0,0,0,0.12847900390625,0.5255126953125,0.1234130859375,6,nan,nan
쭺,U+CB7A,0,0,1,1,0,0.17108154296875,0.6036376953125,0.167236328125,6,nan,nan
쭻,U+CB7B,0,0,0,0,0,0.176513671875,0.6690673828125,0.1732177734375,8,nan,nan
쭼,U+CB7C,0,0,1,1,0,0.15948486328125,0.62127685546875,0.167236328125,7,nan,nan
쭽,U+CB7D,0,0,1,1,0,0.1976318359375,0.666015625,0.16912841796875,8,nan,nan
쭾,U+CB7E,0,0,0,0,0,0.1871337890625,0.68115234375,0.18414306640625,5,nan,nan
쭿,U+CB7F,0,0,0,0,0,0.18157958984375,0.630615234375,0.16241455078125,4,nan,nan
쮀,U+CB80,0,0,0,0,0,0.16943359375,0.544921875,0.157958984375,3,nan,nan
쮁,U+CB81,0,0,0,0,0,0.203125,0.71484375,0.17974853515625,7,nan,nan
쮂,U+CB82,0,0,1,1,0,0.19488525390625,0.630126953125,0.1761474609375,6,nan,nan
쮃,U+CB83,0,0,0,0,0,0.19073486328125,0.6942138671875,0.1705322265625,4,nan,nan
쮄,U+CB84,0,0,0,0,0,0.18316650390625,0.68682861328125,0.18865966796875,5,nan,nan
쮅,U+CB85,0,0,1,1,0,0.20635986328125,0.7177734375,0.20635986328125,9,nan,nan
쮆,U+CB86,0,0,1,1,0,0.20550537109375,0.72479248046875,0.21258544921875,9,nan,nan
쮇,U+CB87,0,0,1,1,0,0.19775390625,0.63555908203125,0.18243408203125,5,nan,nan
쮈,U+CB88,0,0,0,0,0,0.2037353515625,0.7056884765625,0.21075439453125,7,nan,nan
쮉,U+CB89,0,0,0,0,0,0.223388671875,0.73828125,0.22613525390625,9,nan,nan
쮊,U+CB8A,0,0,0,0,0,0.20062255859375,0.67138671875,0.21435546875,6,nan,nan
쮋,U+CB8B,0,0,0,0,0,0.20269775390625,0.6998291015625,0.21270751953125,7,nan,nan
쮌,U+CB8C,0,0,0,0,0,0.2003173828125,0.6844482421875,0.21246337890625,7,nan,nan
쮍,U+CB8D,0,0,0,0,0,0.21331787109375,0.7459716796875,0.2215576171875,13,nan,nan
쮎,U+CB8E,0,0,1,1,0,0.20611572265625,0.722900390625,0.22637939453125,10,nan,nan
쮏,U+CB8F,0,0,0,0,0,0.20556640625,0.7265625,0.2122802734375,8,nan,nan
쮐,U+CB90,0,0,0,0,0,0.20501708984375,0.7568359375,0.205078125,6,nan,nan
쮑,U+CB91,0,0,0,0,0,0.19476318359375,0.66259765625,0.19281005859375,8,nan,nan
쮒,U+CB92,0,0,0,0,0,0.207275390625,0.7476806640625,0.214111328125,7,nan,nan
쮓,U+CB93,0,0,0,0,0,0.19921875,0.61767578125,0.16351318359375,5,nan,nan
쮔,U+CB94,0,0,0,0,0,0.21337890625,0.71905517578125,0.19964599609375,6,nan,nan
쮕,U+CB95,0,0,0,0,0,0.17279052734375,0.615234375,0.16583251953125,9,nan,nan
쮖,U+CB96,0,0,1,1,0,0.20135498046875,0.6756591796875,0.1888427734375,5,nan,nan
쮗,U+CB97,0,0,0,0,0,0.18072509765625,0.67205810546875,0.1673583984375,6,nan,nan
쮘,U+CB98,0,0,1,1,0,0.172607421875,0.6478271484375,0.19091796875,9,nan,nan
쮙,U+CB99,0,0,1,1,0,0.21112060546875,0.72088623046875,0.2027587890625,10,nan,nan
쮚,U+CB9A,0,0,0,0,0,0.18316650390625,0.68505859375,0.19903564453125,8,nan,nan
쮛,U+CB9B,0,0,0,0,0,0.21044921875,0.7596435546875,0.18255615234375,6,nan,nan
쮜,U+CB9C,0,0,0,0,0,0.1339111328125,0.44073486328125,0.1187744140625,3,nan,nan
쮝,U+CB9D,0,0,0,0,0,0.1845703125,0.6953125,0.16180419921875,3,nan,nan
쮞,U+CB9E,0,0,1,1,0,0.15985107421875,0.54345703125,0.14605712890625,5,nan,nan
쮟,U+CB9F,0,0,0,0,0,0.1724853515625,0.64251708984375,0.15460205078125,4,nan,nan
쮠,U+CBA0,0,0,0,0,0,0.1392822265625,0.5758056640625,0.15606689453125,6,nan,nan
쮡,U+CBA1,0,0,1,1,0,0.18768310546875,0.7236328125,0.17474365234375,6,nan,nan
쮢,U+CBA2,0,0,1,1,0,0.19097900390625,0.656982421875,0.17864990234375,5,nan,nan
쮣,U+CBA3,0,0,1,1,0,0.14324951171875,0.533935546875,0.1494140625,5,nan,nan
쮤,U+CBA4,0,0,0,0,0,0.16668701171875,0.67901611328125,0.172119140625,7,nan,nan
쮥,U+CBA5,0,0,0,0,0,0.18310546875,0.66064453125,0.1893310546875,8,nan,nan
쮦,U+CBA6,0,0,0,0,0,0.1824951171875,0.6298828125,0.1766357421875,6,nan,nan
쮧,U+CBA7,0,0,0,0,0,0.20025634765625,0.68115234375,0.19415283203125,7,nan,nan
쮨,U+CBA8,0,0,0,0,0,0.21148681640625,0.68316650390625,0.1920166015625,4,nan,nan
쮩,U+CBA9,0,0,0,0,0,0.18841552734375,0.6884765625,0.1983642578125,3,nan,nan
쮪,U+CBAA,0,0,1,1,0,0.201171875,0.71319580078125,0.1943359375,6,nan,nan
쮫,U+CBAB,0,0,0,0,0,0.21661376953125,0.699951171875,0.20166015625,8,nan,nan
쮬,U+CBAC,0,0,0,0,0,0.17584228515625,0.77545166015625,0.1689453125,5,nan,nan
쮭,U+CBAD,0,0,0,0,0,0.165283203125,0.60699462890625,0.162109375,4,nan,nan
쮮,U+CBAE,0,0,0,0,0,0.18682861328125,0.7274169921875,0.18914794921875,6,nan,nan
쮯,U+CBAF,0,0,0,0,0,0.1715087890625,0.556396484375,0.14044189453125,6,nan,nan
쮰,U+CBB0,0,0,0,0,0,0.173095703125,0.68988037109375,0.16815185546875,6,nan,nan
쮱,U+CBB1,0,0,0,0,0,0.12652587890625,0.5301513671875,0.1304931640625,4,nan,nan
쮲,U+CBB2,0,0,1,1,0,0.173095703125,0.65728759765625,0.1627197265625,8,nan,nan
쮳,U+CBB3,0,0,0,0,0,0.14007568359375,0.55450439453125,0.1495361328125,6,nan,nan
쮴,U+CBB4,0,0,1,1,0,0.16546630859375,0.61297607421875,0.1607666015625,4,nan,nan
쮵,U+CBB5,0,0,1,1,0,0.16705322265625,0.62255859375,0.15863037109375,5,nan,nan
쮶,U+CBB6,0,0,0,0,0,0.173583984375,0.668212890625,0.1888427734375,5,nan,nan
쮷,U+CBB7,0,0,0,0,0,0.17669677734375,0.615234375,0.1610107421875,6,nan,nan
쮸,U+CBB8,0,0,0,0,0,0.11444091796875,0.42431640625,0.1031494140625,2,nan,nan
쮹,U+CBB9,0,0,0,0,0,0.1514892578125,0.648193359375,0.142578125,4,nan,nan
쮺,U+CBBA,0,0,1,1,0,0.1802978515625,0.69781494140625,0.15191650390625,3,nan,nan
쮻,U+CBBB,0,0,0,0,0,0.15948486328125,0.644287109375,0.15069580078125,4,nan,nan
쮼,U+CBBC,0,0,0,0,0,0.14569091796875,0.615234375,0.1412353515625,5,nan,nan
쮽,U+CBBD,0,0,1,1,0,0.18890380859375,0.6265869140625,0.159912109375,4,nan,nan
쮾,U+CBBE,0,0,1,1,0,0.18255615234375,0.6827392578125,0.16778564453125,5,nan,nan
쮿,U+CBBF,0,0,1,1,0,0.15167236328125,0.640380859375,0.14971923828125,3,nan,nan
쯀,U+CBC0,0,0,0,0,0,0.19873046875,0.6953125,0.1761474609375,3,nan,nan
쯁,U+CBC1,0,0,0,0,0,0.17938232421875,0.66064453125,0.1737060546875,6,nan,nan
쯂,U+CBC2,0,0,0,0,0,0.1778564453125,0.6298828125,0.17803955078125,5,nan,nan
쯃,U+CBC3,0,0,0,0,0,0.20574951171875,0.68505859375,0.19317626953125,4,nan,nan
쯄,U+CBC4,0,0,0,0,0,0.19354248046875,0.7073974609375,0.1837158203125,6,nan,nan
쯅,U+CBC5,0,0,0,0,0,0.19097900390625,0.7056884765625,0.1929931640625,8,nan,nan
쯆,U+CBC6,0,0,1,1,0,0.1947021484375,0.720703125,0.2008056640625,6,nan,nan
쯇,U+CBC7,0,0,0,0,0,0.213623046875,0.718994140625,0.20062255859375,4,nan,nan
쯈,U+CBC8,0,0,0,0,0,0.17755126953125,0.6409912109375,0.15673828125,4,nan,nan
쯉,U+CBC9,0,0,0,0,0,0.1649169921875,0.67547607421875,0.1541748046875,6,nan,nan
쯊,U+CBCA,0,0,0,0,0,0.15289306640625,0.688720703125,0.161376953125,4,nan,nan
쯋,U+CBCB,0,0,0,0,0,0.185546875,0.63873291015625,0.143798828125,2,nan,nan
쯌,U+CBCC,0,0,0,0,0,0.1678466796875,0.587890625,0.152099609375,3,nan,nan
쯍,U+CBCD,0,0,0,0,0,0.1214599609375,0.4632568359375,0.109375,4,nan,nan
쯎,U+CBCE,0,0,1,1,0,0.19415283203125,0.6246337890625,0.1617431640625,3,nan,nan
쯏,U+CBCF,0,0,0,0,0,0.1427001953125,0.61297607421875,0.14459228515625,5,nan,nan
쯐,U+CBD0,0,0,1,1,0,0.1700439453125,0.7490234375,0.16131591796875,4,nan,nan
쯑,U+CBD1,0,0,1,1,0,0.17559814453125,0.5921630859375,0.168212890625,4,nan,nan
쯒,U+CBD2,0,0,0,0,0,0.1968994140625,0.6553955078125,0.18035888671875,4,nan,nan
쯓,U+CBD3,0,0,0,0,0,0.16351318359375,0.5545654296875,0.13726806640625,5,nan,nan
쯔,U+CBD4,0,0,0,0,0,0.09735107421875,0.3857421875,0.0888671875,2,nan,nan
쯕,U+CBD5,0,0,0,0,0,0.145263671875,0.6123046875,0.13226318359375,3,nan,nan
쯖,U+CBD6,0,0,1,1,0,0.1475830078125,0.61572265625,0.1380615234375,5,nan,nan
쯗,U+CBD7,0,0,0,0,0,0.16400146484375,0.604248046875,0.14312744140625,4,nan,nan
